"","geoid","longitude","latitude","elevation","month","precip","tmin","tmean","tmax","tdew","rh"
"240","14000US18097357400",-86.0975,39.7455,245,"2018-12",74.03,-2.1,1.9,5.9,-1.7,76.9678355450738
"241","14000US18097357500",-86.0969,39.7308,245,"2018-01",53.21,-10.2,-5.2,-0.2,-8.5,77.5181498518208
"242","14000US18097357500",-86.0969,39.7308,245,"2018-02",130.92,-2.6,2.3,7.2,-2.4,71.0193439045147
"243","14000US18097357500",-86.0969,39.7308,245,"2018-03",113.51,-1.5,3.4,8.2,-3.4,60.9590296806282
"244","14000US18097357500",-86.0969,39.7308,245,"2018-04",122.78,2.3,7.8,13.2,0,57.7194134927155
"245","14000US18097357500",-86.0969,39.7308,245,"2018-05",45.38,16,21.9,27.7,13.5,58.8881049085955
"246","14000US18097357500",-86.0969,39.7308,245,"2018-06",129.51,18.8,23.8,28.7,17.4,67.4095423320896
"247","14000US18097357500",-86.0969,39.7308,245,"2018-07",57.93,19,24.2,29.4,17.7,67.0680342659381
"248","14000US18097357500",-86.0969,39.7308,245,"2018-08",149.93,19.3,23.7,28.2,18.5,72.6744020551203
"249","14000US18097357500",-86.0969,39.7308,245,"2018-09",161.58,17,21.6,26.2,16.2,71.3782215583998
"250","14000US18097357500",-86.0969,39.7308,245,"2018-10",59.51,7.9,13.1,18.3,7.6,69.2429968504059
"251","14000US18097357500",-86.0969,39.7308,245,"2018-11",113.74,-1,2.8,6.6,-0.8,77.1199011608287
"252","14000US18097357500",-86.0969,39.7308,245,"2018-12",74.03,-2.1,1.9,5.9,-1.7,76.9678355450738
"253","14000US18097357600",-86.1237,39.7306,228,"2018-01",53.71,-10.2,-5.1,0,-8.5,76.9309436821424
"254","14000US18097357600",-86.1237,39.7306,228,"2018-02",123.69,-2.1,2.6,7.4,-2.4,69.5164809510028
"255","14000US18097357600",-86.1237,39.7306,228,"2018-03",110.35,-1.1,3.6,8.3,-3.4,60.1034428155004
"256","14000US18097357600",-86.1237,39.7306,228,"2018-04",122.54,2.7,8,13.4,0,56.9379136074762
"257","14000US18097357600",-86.1237,39.7306,228,"2018-05",44.95,16.5,22.2,27.8,13.5,57.8215376721293
"258","14000US18097357600",-86.1237,39.7306,228,"2018-06",120.08,19.4,24.1,28.9,17.4,66.2061720290929
"259","14000US18097357600",-86.1237,39.7306,228,"2018-07",59.04,19.6,24.7,29.8,17.7,65.0919326777032
"260","14000US18097357600",-86.1237,39.7306,228,"2018-08",139.49,19.8,24.1,28.3,18.6,71.3946724227674
"261","14000US18097357600",-86.1237,39.7306,228,"2018-09",145.94,17.4,21.9,26.4,16.2,70.0824676577276
"262","14000US18097357600",-86.1237,39.7306,228,"2018-10",55.03,8.3,13.3,18.4,7.6,68.3444680672476
"263","14000US18097357600",-86.1237,39.7306,228,"2018-11",110.3,-0.6,3,6.7,-0.8,76.0321133949619
"264","14000US18097357600",-86.1237,39.7306,228,"2018-12",73.21,-1.8,2.2,6.1,-1.7,75.3337044862563
"265","14000US18097340700",-86.2278,39.7986,219,"2018-01",56.4,-10.1,-5,0.1,-8.7,75.1616171291859
"266","14000US18097340700",-86.2278,39.7986,219,"2018-02",123,-1.8,2.8,7.5,-2.5,68.026988769127
"267","14000US18097340700",-86.2278,39.7986,219,"2018-03",106.82,-0.6,3.9,8.4,-3.5,58.4057888680417
"268","14000US18097340700",-86.2278,39.7986,219,"2018-04",111.76,3,8.2,13.3,-0.1,55.7607936281906
"269","14000US18097340700",-86.2278,39.7986,219,"2018-05",55.35,17,22.4,27.7,13.5,57.1225865583347
"270","14000US18097340700",-86.2278,39.7986,219,"2018-06",143.01,19.9,24.4,28.9,17.4,65.0269692898697
"271","14000US18097340700",-86.2278,39.7986,219,"2018-07",59.43,20.3,25.2,30,17.6,62.7841671099796
"272","14000US18097340700",-86.2278,39.7986,219,"2018-08",127.45,20.3,24.5,28.7,18.6,69.7048762532771
"273","14000US18097340700",-86.2278,39.7986,219,"2018-09",164.6,18,22.3,26.5,16.2,68.3958167748633
"274","14000US18097340700",-86.2278,39.7986,219,"2018-10",56.12,8.9,13.7,18.5,7.5,66.1327925771942
"275","14000US18097340700",-86.2278,39.7986,219,"2018-11",107.88,-0.1,3.4,6.8,-0.9,73.3678335422498
"276","14000US18097340700",-86.2278,39.7986,219,"2018-12",70.08,-1.4,2.5,6.3,-1.8,73.195604319538
"277","14000US18097340800",-86.2449,39.7957,224,"2018-01",57.59,-10,-5,0.1,-8.7,75.1616171291859
"278","14000US18097340800",-86.2449,39.7957,224,"2018-02",125.36,-1.9,2.8,7.4,-2.7,67.0222969424853
"279","14000US18097340800",-86.2449,39.7957,224,"2018-03",109.49,-0.6,3.9,8.4,-3.6,57.9693737963713
"280","14000US18097340800",-86.2449,39.7957,224,"2018-04",115.36,3,8.1,13.3,-0.2,55.7337856822432
"281","14000US18097340800",-86.2449,39.7957,224,"2018-05",58.65,17,22.4,27.8,13.4,56.7514906535123
"282","14000US18097340800",-86.2449,39.7957,224,"2018-06",127.71,19.9,24.4,28.9,17.3,64.6173227362871
"283","14000US18097340800",-86.2449,39.7957,224,"2018-07",60.64,20.3,25.2,30,17.5,62.3892679905673
"284","14000US18097340800",-86.2449,39.7957,224,"2018-08",126.42,20.2,24.5,28.7,18.5,69.2698571790093
"285","14000US18097340800",-86.2449,39.7957,224,"2018-09",162.35,17.9,22.2,26.5,16.1,68.3755511286105
"286","14000US18097340800",-86.2449,39.7957,224,"2018-10",56.08,8.8,13.6,18.5,7.5,66.5645412152595
"287","14000US18097340800",-86.2449,39.7957,224,"2018-11",109.17,-0.1,3.3,6.8,-1,73.3487733229063
"288","14000US18097340800",-86.2449,39.7957,224,"2018-12",70.54,-1.4,2.4,6.3,-1.9,73.1763719438714
"289","14000US18097357800",-86.1466,39.7384,213,"2018-01",53.74,-10.1,-5,0.2,-8.6,75.7530856466331
"290","14000US18097357800",-86.1466,39.7384,213,"2018-02",118.28,-1.7,2.9,7.6,-2.4,68.0490560882385
"291","14000US18097357800",-86.1466,39.7384,213,"2018-03",107.04,-0.7,3.9,8.4,-3.4,58.8451120515708
"292","14000US18097357800",-86.1466,39.7384,213,"2018-04",117.74,3.1,8.2,13.4,0,56.168242497781
"293","14000US18097357800",-86.1466,39.7384,213,"2018-05",48.2,17.1,22.5,27.8,13.6,57.1476481895219
"294","14000US18097357800",-86.1466,39.7384,213,"2018-06",117.39,19.9,24.4,28.9,17.4,65.0269692898697
"295","14000US18097357800",-86.1466,39.7384,213,"2018-07",65.64,20.4,25.3,30.2,17.7,62.8067558934896
"296","14000US18097357800",-86.1466,39.7384,213,"2018-08",125.47,20.4,24.6,28.7,18.6,69.2895058879185
"297","14000US18097357800",-86.1466,39.7384,213,"2018-09",140.88,18.1,22.3,26.6,16.2,68.3958167748633
"298","14000US18097357800",-86.1466,39.7384,213,"2018-10",50.07,8.8,13.7,18.5,7.6,66.5863962094383
"299","14000US18097357800",-86.1466,39.7384,213,"2018-11",109.22,-0.3,3.3,6.9,-0.8,74.4324288099622
"300","14000US18097357800",-86.1466,39.7384,213,"2018-12",73.08,-1.3,2.6,6.4,-1.7,73.2148174748131
"301","14000US18097357900",-86.1479,39.7293,213,"2018-01",53.74,-10.1,-5,0.2,-8.6,75.7530856466331
"302","14000US18097357900",-86.1479,39.7293,213,"2018-02",118.28,-1.7,2.9,7.6,-2.4,68.0490560882385
"303","14000US18097357900",-86.1479,39.7293,213,"2018-03",107.04,-0.7,3.9,8.4,-3.4,58.8451120515708
"304","14000US18097357900",-86.1479,39.7293,213,"2018-04",117.74,3.1,8.2,13.4,0,56.168242497781
"305","14000US18097357900",-86.1479,39.7293,213,"2018-05",48.2,17.1,22.5,27.8,13.6,57.1476481895219
"306","14000US18097357900",-86.1479,39.7293,213,"2018-06",117.39,19.9,24.4,28.9,17.4,65.0269692898697
"307","14000US18097357900",-86.1479,39.7293,213,"2018-07",65.64,20.4,25.3,30.2,17.7,62.8067558934896
"308","14000US18097357900",-86.1479,39.7293,213,"2018-08",125.47,20.4,24.6,28.7,18.6,69.2895058879185
"309","14000US18097357900",-86.1479,39.7293,213,"2018-09",140.88,18.1,22.3,26.6,16.2,68.3958167748633
"310","14000US18097357900",-86.1479,39.7293,213,"2018-10",50.07,8.8,13.7,18.5,7.6,66.5863962094383
"311","14000US18097357900",-86.1479,39.7293,213,"2018-11",109.22,-0.3,3.3,6.9,-0.8,74.4324288099622
"312","14000US18097357900",-86.1479,39.7293,213,"2018-12",73.08,-1.3,2.6,6.4,-1.7,73.2148174748131
"313","14000US18097358000",-86.1663,39.7346,213,"2018-01",53.74,-10.1,-5,0.2,-8.6,75.7530856466331
"314","14000US18097358000",-86.1663,39.7346,213,"2018-02",118.28,-1.7,2.9,7.6,-2.4,68.0490560882385
"315","14000US18097358000",-86.1663,39.7346,213,"2018-03",107.04,-0.7,3.9,8.4,-3.4,58.8451120515708
"316","14000US18097358000",-86.1663,39.7346,213,"2018-04",117.74,3.1,8.2,13.4,0,56.168242497781
"317","14000US18097358000",-86.1663,39.7346,213,"2018-05",48.2,17.1,22.5,27.8,13.6,57.1476481895219
"318","14000US18097358000",-86.1663,39.7346,213,"2018-06",117.39,19.9,24.4,28.9,17.4,65.0269692898697
"319","14000US18097358000",-86.1663,39.7346,213,"2018-07",65.64,20.4,25.3,30.2,17.7,62.8067558934896
"320","14000US18097358000",-86.1663,39.7346,213,"2018-08",125.47,20.4,24.6,28.7,18.6,69.2895058879185
"321","14000US18097358000",-86.1663,39.7346,213,"2018-09",140.88,18.1,22.3,26.6,16.2,68.3958167748633
"322","14000US18097358000",-86.1663,39.7346,213,"2018-10",50.07,8.8,13.7,18.5,7.6,66.5863962094383
"323","14000US18097358000",-86.1663,39.7346,213,"2018-11",109.22,-0.3,3.3,6.9,-0.8,74.4324288099622
"324","14000US18097358000",-86.1663,39.7346,213,"2018-12",73.08,-1.3,2.6,6.4,-1.7,73.2148174748131
"325","14000US18097358100",-86.1827,39.7418,213,"2018-01",53.74,-10.1,-5,0.2,-8.6,75.7530856466331
"326","14000US18097358100",-86.1827,39.7418,213,"2018-02",118.28,-1.7,2.9,7.6,-2.4,68.0490560882385
"327","14000US18097358100",-86.1827,39.7418,213,"2018-03",107.04,-0.7,3.9,8.4,-3.4,58.8451120515708
"328","14000US18097358100",-86.1827,39.7418,213,"2018-04",117.74,3.1,8.2,13.4,0,56.168242497781
"329","14000US18097358100",-86.1827,39.7418,213,"2018-05",48.2,17.1,22.5,27.8,13.6,57.1476481895219
"330","14000US18097358100",-86.1827,39.7418,213,"2018-06",117.39,19.9,24.4,28.9,17.4,65.0269692898697
"331","14000US18097358100",-86.1827,39.7418,213,"2018-07",65.64,20.4,25.3,30.2,17.7,62.8067558934896
"332","14000US18097358100",-86.1827,39.7418,213,"2018-08",125.47,20.4,24.6,28.7,18.6,69.2895058879185
"333","14000US18097358100",-86.1827,39.7418,213,"2018-09",140.88,18.1,22.3,26.6,16.2,68.3958167748633
"334","14000US18097358100",-86.1827,39.7418,213,"2018-10",50.07,8.8,13.7,18.5,7.6,66.5863962094383
"335","14000US18097358100",-86.1827,39.7418,213,"2018-11",109.22,-0.3,3.3,6.9,-0.8,74.4324288099622
"336","14000US18097358100",-86.1827,39.7418,213,"2018-12",73.08,-1.3,2.6,6.4,-1.7,73.2148174748131
"337","14000US18097360101",-86.0739,39.8035,246,"2018-01",53.6,-10.3,-5.2,-0.1,-8.5,77.5181498518208
"338","14000US18097360101",-86.0739,39.8035,246,"2018-02",130.87,-2.7,2.3,7.2,-2.3,71.5485362003955
"339","14000US18097360101",-86.0739,39.8035,246,"2018-03",112.81,-1.5,3.3,8.2,-3.3,61.8533090758943
"340","14000US18097360101",-86.0739,39.8035,246,"2018-04",117.15,2.3,7.7,13.1,0.1,58.5389514688823
"341","14000US18097360101",-86.0739,39.8035,246,"2018-05",51.64,16,21.8,27.7,13.5,59.2485387537849
"342","14000US18097360101",-86.0739,39.8035,246,"2018-06",154.77,18.9,23.8,28.8,17.5,67.8365538811965
"343","14000US18097360101",-86.0739,39.8035,246,"2018-07",55.27,19.2,24.3,29.4,17.7,66.6674622027726
"344","14000US18097360101",-86.0739,39.8035,246,"2018-08",151.74,19.3,23.7,28.2,18.6,73.1308018860495
"345","14000US18097360101",-86.0739,39.8035,246,"2018-09",174.08,16.9,21.5,26.1,16.3,72.2753749597789
"346","14000US18097360101",-86.0739,39.8035,246,"2018-10",61.29,7.7,13,18.2,7.6,69.6972270107946
"347","14000US18097360101",-86.0739,39.8035,246,"2018-11",109.97,-1,2.8,6.6,-0.8,77.1199011608287
"348","14000US18097360101",-86.0739,39.8035,246,"2018-12",73.01,-2.1,1.9,5.9,-1.7,76.9678355450738
"349","14000US18097360102",-86.0743,39.8181,245,"2018-01",54.55,-10.3,-5.2,-0.1,-8.4,78.1270926751567
"350","14000US18097360102",-86.0743,39.8181,245,"2018-02",125.36,-2.5,2.4,7.3,-2.4,70.5143943633564
"351","14000US18097360102",-86.0743,39.8181,245,"2018-03",111.56,-1.5,3.3,8.1,-3.3,61.8533090758943
"352","14000US18097360102",-86.0743,39.8181,245,"2018-04",112.52,2.1,7.6,13.1,0.1,58.9401401917598
"353","14000US18097360102",-86.0743,39.8181,245,"2018-05",50.56,15.7,21.7,27.7,13.6,60.0009449815405
"354","14000US18097360102",-86.0743,39.8181,245,"2018-06",162.33,18.6,23.7,28.7,17.5,68.2457180152814
"355","14000US18097360102",-86.0743,39.8181,245,"2018-07",57.5,18.9,24.1,29.4,17.8,67.8977172851784
"356","14000US18097360102",-86.0743,39.8181,245,"2018-08",158.4,19.1,23.6,28.2,18.6,73.5722380515714
"357","14000US18097360102",-86.0743,39.8181,245,"2018-09",183.27,16.8,21.4,26.1,16.2,72.2570454962541
"358","14000US18097360102",-86.0743,39.8181,245,"2018-10",72.96,7.6,12.9,18.2,7.6,70.1548035680809
"359","14000US18097360102",-86.0743,39.8181,245,"2018-11",106.17,-0.9,2.8,6.5,-0.8,77.1199011608287
"360","14000US18097360102",-86.0743,39.8181,245,"2018-12",71.82,-2.1,1.8,5.8,-1.7,77.5213131655954
"361","14000US18097360201",-86.0479,39.8183,262,"2018-01",54.36,-10.2,-5.1,-0.1,-8.2,78.7565990420535
"362","14000US18097360201",-86.0479,39.8183,262,"2018-02",126.38,-3.1,2,7.1,-2.3,73.0992497753993
"363","14000US18097360201",-86.0479,39.8183,262,"2018-03",116.38,-1.8,3.1,8.1,-3.2,63.2071049855982
"364","14000US18097360201",-86.0479,39.8183,262,"2018-04",118.38,1.7,7.5,13.2,0.1,59.3444095509397
"365","14000US18097360201",-86.0479,39.8183,262,"2018-05",56.44,15.3,21.4,27.6,13.5,60.7153346304777
"366","14000US18097360201",-86.0479,39.8183,262,"2018-06",179.11,18,23.2,28.5,17.5,70.3337272472688
"367","14000US18097360201",-86.0479,39.8183,262,"2018-07",53.33,18.2,23.7,29.1,17.8,69.5488100553837
"368","14000US18097360201",-86.0479,39.8183,262,"2018-08",167.92,18.4,23.2,28,18.7,75.8412190834007
"369","14000US18097360201",-86.0479,39.8183,262,"2018-09",184.84,16.2,21,25.8,16.2,74.0514971314973
"370","14000US18097360201",-86.0479,39.8183,262,"2018-10",72.04,7.2,12.6,18.1,7.7,72.0382286185413
"371","14000US18097360201",-86.0479,39.8183,262,"2018-11",111.21,-1.1,2.7,6.5,-0.7,78.2412266994188
"372","14000US18097360201",-86.0479,39.8183,262,"2018-12",72.41,-2.6,1.4,5.4,-1.7,79.7801011313585
"373","14000US18097390200",-85.9847,39.7113,256,"2018-01",57.69,-10.2,-5.2,-0.2,-8.5,77.5181498518208
"374","14000US18097390200",-85.9847,39.7113,256,"2018-02",152.68,-3.2,2,7.1,-2.3,73.0992497753993
"375","14000US18097390200",-85.9847,39.7113,256,"2018-03",116.45,-1.8,3.2,8.2,-3.3,62.2929171884579
"376","14000US18097390200",-85.9847,39.7113,256,"2018-04",129.98,1.9,7.5,13,0,58.9142818668441
"377","14000US18097390200",-85.9847,39.7113,256,"2018-05",53.32,15.6,21.6,27.6,13.3,59.1998320857195
"378","14000US18097390200",-85.9847,39.7113,256,"2018-06",146.11,18.3,23.4,28.5,17.4,69.0525815191491
"379","14000US18097390200",-85.9847,39.7113,256,"2018-07",78.35,18.2,23.7,29.1,17.6,68.6776861215905
"380","14000US18097390200",-85.9847,39.7113,256,"2018-08",150.32,18.3,23.1,28,18.5,75.3517545656652
"381","14000US18097390200",-85.9847,39.7113,256,"2018-09",199.34,16.1,21.1,26.2,16.1,73.1301958310376
"382","14000US18097390200",-85.9847,39.7113,256,"2018-10",75.45,7.4,12.9,18.4,7.5,69.676891028442
"383","14000US18097390200",-85.9847,39.7113,256,"2018-11",127.08,-1.1,2.8,6.7,-0.8,77.1199011608287
"384","14000US18097390200",-85.9847,39.7113,256,"2018-12",74.63,-2.4,1.7,5.8,-1.8,77.5046713274219
"385","14000US18097390300",-85.9822,39.6675,251,"2018-01",59.49,-10.2,-5.2,-0.1,-8.6,76.9134269783183
"386","14000US18097390300",-85.9822,39.6675,251,"2018-02",147.59,-3,2.1,7.2,-2.3,72.5782130125289
"387","14000US18097390300",-85.9822,39.6675,251,"2018-03",114.42,-1.7,3.3,8.3,-3.3,61.8533090758943
"388","14000US18097390300",-85.9822,39.6675,251,"2018-04",132.2,2,7.6,13.1,-0.1,58.0884851381554
"389","14000US18097390300",-85.9822,39.6675,251,"2018-05",50.95,15.8,21.7,27.6,13.3,58.8391397233378
"390","14000US18097390300",-85.9822,39.6675,251,"2018-06",140.2,18.4,23.5,28.5,17.3,68.2052371358859
"391","14000US18097390300",-85.9822,39.6675,251,"2018-07",80.18,18.3,23.7,29.2,17.5,68.2457180152814
"392","14000US18097390300",-85.9822,39.6675,251,"2018-08",136.4,18.4,23.1,27.9,18.4,74.8811273866787
"393","14000US18097390300",-85.9822,39.6675,251,"2018-09",181.22,16.2,21.2,26.2,16.1,72.6829082593418
"394","14000US18097390300",-85.9822,39.6675,251,"2018-10",71.78,7.5,13,18.5,7.5,69.2224316001825
"395","14000US18097390300",-85.9822,39.6675,251,"2018-11",128.06,-1.1,2.8,6.8,-0.9,76.5566892259941
"396","14000US18097390300",-85.9822,39.6675,251,"2018-12",76.67,-2.3,1.8,6,-1.8,76.9508511209822
"397","14000US18097341000",-86.2391,39.7844,224,"2018-01",57.59,-10,-5,0.1,-8.7,75.1616171291859
"398","14000US18097341000",-86.2391,39.7844,224,"2018-02",125.36,-1.9,2.8,7.4,-2.7,67.0222969424853
"399","14000US18097341000",-86.2391,39.7844,224,"2018-03",109.49,-0.6,3.9,8.4,-3.6,57.9693737963713
"400","14000US18097341000",-86.2391,39.7844,224,"2018-04",115.36,3,8.1,13.3,-0.2,55.7337856822432
"401","14000US18097341000",-86.2391,39.7844,224,"2018-05",58.65,17,22.4,27.8,13.4,56.7514906535123
"402","14000US18097341000",-86.2391,39.7844,224,"2018-06",127.71,19.9,24.4,28.9,17.3,64.6173227362871
"403","14000US18097341000",-86.2391,39.7844,224,"2018-07",60.64,20.3,25.2,30,17.5,62.3892679905673
"404","14000US18097341000",-86.2391,39.7844,224,"2018-08",126.42,20.2,24.5,28.7,18.5,69.2698571790093
"405","14000US18097341000",-86.2391,39.7844,224,"2018-09",162.35,17.9,22.2,26.5,16.1,68.3755511286105
"406","14000US18097341000",-86.2391,39.7844,224,"2018-10",56.08,8.8,13.6,18.5,7.5,66.5645412152595
"407","14000US18097341000",-86.2391,39.7844,224,"2018-11",109.17,-0.1,3.3,6.8,-1,73.3487733229063
"408","14000US18097341000",-86.2391,39.7844,224,"2018-12",70.54,-1.4,2.4,6.3,-1.9,73.1763719438714
"409","14000US18097341100",-86.2181,39.7842,219,"2018-01",56.4,-10.1,-5,0.1,-8.7,75.1616171291859
"410","14000US18097341100",-86.2181,39.7842,219,"2018-02",123,-1.8,2.8,7.5,-2.5,68.026988769127
"411","14000US18097341100",-86.2181,39.7842,219,"2018-03",106.82,-0.6,3.9,8.4,-3.5,58.4057888680417
"412","14000US18097341100",-86.2181,39.7842,219,"2018-04",111.76,3,8.2,13.3,-0.1,55.7607936281906
"413","14000US18097341100",-86.2181,39.7842,219,"2018-05",55.35,17,22.4,27.7,13.5,57.1225865583347
"414","14000US18097341100",-86.2181,39.7842,219,"2018-06",143.01,19.9,24.4,28.9,17.4,65.0269692898697
"415","14000US18097341100",-86.2181,39.7842,219,"2018-07",59.43,20.3,25.2,30,17.6,62.7841671099796
"416","14000US18097341100",-86.2181,39.7842,219,"2018-08",127.45,20.3,24.5,28.7,18.6,69.7048762532771
"417","14000US18097341100",-86.2181,39.7842,219,"2018-09",164.6,18,22.3,26.5,16.2,68.3958167748633
"418","14000US18097341100",-86.2181,39.7842,219,"2018-10",56.12,8.9,13.7,18.5,7.5,66.1327925771942
"419","14000US18097341100",-86.2181,39.7842,219,"2018-11",107.88,-0.1,3.4,6.8,-0.9,73.3678335422498
"420","14000US18097341100",-86.2181,39.7842,219,"2018-12",70.08,-1.4,2.5,6.3,-1.8,73.195604319538
"421","14000US18097341200",-86.2035,39.7852,219,"2018-01",56.4,-10.1,-5,0.1,-8.7,75.1616171291859
"422","14000US18097341200",-86.2035,39.7852,219,"2018-02",123,-1.8,2.8,7.5,-2.5,68.026988769127
"423","14000US18097341200",-86.2035,39.7852,219,"2018-03",106.82,-0.6,3.9,8.4,-3.5,58.4057888680417
"424","14000US18097341200",-86.2035,39.7852,219,"2018-04",111.76,3,8.2,13.3,-0.1,55.7607936281906
"425","14000US18097341200",-86.2035,39.7852,219,"2018-05",55.35,17,22.4,27.7,13.5,57.1225865583347
"426","14000US18097341200",-86.2035,39.7852,219,"2018-06",143.01,19.9,24.4,28.9,17.4,65.0269692898697
"427","14000US18097341200",-86.2035,39.7852,219,"2018-07",59.43,20.3,25.2,30,17.6,62.7841671099796
"428","14000US18097341200",-86.2035,39.7852,219,"2018-08",127.45,20.3,24.5,28.7,18.6,69.7048762532771
"429","14000US18097341200",-86.2035,39.7852,219,"2018-09",164.6,18,22.3,26.5,16.2,68.3958167748633
"430","14000US18097341200",-86.2035,39.7852,219,"2018-10",56.12,8.9,13.7,18.5,7.5,66.1327925771942
"431","14000US18097341200",-86.2035,39.7852,219,"2018-11",107.88,-0.1,3.4,6.8,-0.9,73.3678335422498
"432","14000US18097341200",-86.2035,39.7852,219,"2018-12",70.08,-1.4,2.5,6.3,-1.8,73.195604319538
"433","14000US18097360301",-86.0212,39.8036,257,"2018-01",54.19,-10.2,-5.2,-0.2,-8.3,78.7402809374414
"434","14000US18097360301",-86.0212,39.8036,257,"2018-02",133.4,-3.1,1.9,7,-2.3,73.6244673947192
"435","14000US18097360301",-86.0212,39.8036,257,"2018-03",116.15,-1.8,3.1,8.1,-3.2,63.2071049855982
"436","14000US18097360301",-86.0212,39.8036,257,"2018-04",120.92,2,7.6,13.1,0.1,58.9401401917598
"437","14000US18097360301",-86.0212,39.8036,257,"2018-05",60.47,15.6,21.6,27.6,13.5,59.9768863711884
"438","14000US18097360301",-86.0212,39.8036,257,"2018-06",172.3,18.4,23.5,28.5,17.5,69.0724205257655
"439","14000US18097360301",-86.0212,39.8036,257,"2018-07",52.57,18.6,23.8,29.1,17.7,68.6976882274787
"440","14000US18097360301",-86.0212,39.8036,257,"2018-08",157.14,18.8,23.4,28.1,18.6,74.464151700837
"441","14000US18097360301",-86.0212,39.8036,257,"2018-09",180.95,16.5,21.2,25.9,16.3,73.6158479661459
"442","14000US18097360301",-86.0212,39.8036,257,"2018-10",62.14,7.4,12.7,18.1,7.6,71.0801049601335
"443","14000US18097360301",-86.0212,39.8036,257,"2018-11",114.29,-1.1,2.7,6.5,-0.7,78.2412266994188
"444","14000US18097360301",-86.0212,39.8036,257,"2018-12",73.83,-2.4,1.6,5.6,-1.7,78.6416524412651
"445","14000US18097360302",-86.0487,39.8036,257,"2018-01",54.19,-10.2,-5.2,-0.2,-8.3,78.7402809374414
"446","14000US18097360302",-86.0487,39.8036,257,"2018-02",133.4,-3.1,1.9,7,-2.3,73.6244673947192
"447","14000US18097360302",-86.0487,39.8036,257,"2018-03",116.15,-1.8,3.1,8.1,-3.2,63.2071049855982
"448","14000US18097360302",-86.0487,39.8036,257,"2018-04",120.92,2,7.6,13.1,0.1,58.9401401917598
"449","14000US18097360302",-86.0487,39.8036,257,"2018-05",60.47,15.6,21.6,27.6,13.5,59.9768863711884
"450","14000US18097360302",-86.0487,39.8036,257,"2018-06",172.3,18.4,23.5,28.5,17.5,69.0724205257655
"451","14000US18097360302",-86.0487,39.8036,257,"2018-07",52.57,18.6,23.8,29.1,17.7,68.6976882274787
"452","14000US18097360302",-86.0487,39.8036,257,"2018-08",157.14,18.8,23.4,28.1,18.6,74.464151700837
